#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:7
"JgBxF/l22#"	Basic (optional reversed card)	徳川十五代将軍	初代	徳川家康		徳川十五代将軍
zX26h1BP17	Basic (optional reversed card)	スキル把握	【問題文】<br>RTX1220のVRRPに関する問題です。<br>RTX1220におけるVRRPの設定に関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. VRRPのマスタールータは、優先度設定値の⼩さい方が、マスタールータとして選出される。<br>B. VRRPの設定は、同一LAN内で、ひとつのVRIDのみ設定ができ、1つのルータは複数のVRRPグループに所属できない。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。優先度（1〜255）の⼤きい方が優先。 B. 誤り。同一LAN内に複数のVRRPグループが存在でき、ルータの兼務も可能。		2026スキル把握上期_一問一答_B+
zX26h1BP18	Basic (optional reversed card)	スキル把握	【問題文】<br>Microsoft Azureに関する問題です。<br>AzureのMFA(Multi-Factor Authentication)に関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. AzureのMFAでは、ユーザーがサインインする際に２つの要素として2つのパスワードを使う方式も利⽤可能である。<br>B. Azureの認証方式である「Microsoft Authenticator」とは、一般で言うSMSコード認証と同じものである。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。種類が同じものは多要素認証ではない。 B. 誤り。Microsoft Authenticatorは専用アプリによりプッシュ通知やOTP等で本人確認を⾏う。		2026スキル把握上期_一問一答_B+
zX26h1BP19	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリティに関する問題です。<br>共通鍵暗号方式と公開鍵暗号方式の違いに関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. 共通鍵暗号方式では、暗号化と復号に異なる鍵を使⽤するため、鍵の管理が容易である。<br>B. 公開鍵暗号方式では、送信者が秘密鍵を生成し、受信者に公開鍵を渡すことで安全な通信が可能となる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り(公開鍵の特徴)。 B. 誤り。受信者が鍵ペアを生成し、公開鍵を送信者に渡すのが正しい流れ。		2026スキル把握上期_一問一答_B+
zX26h1BP20	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリティおまかせプランに関する問題です。<br>セキュリティおまかせプランのクラウドプロキシオプションに関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. DNSとSWGを利⽤したCisco Umbrella社の仕組みを利⽤している。<br>B. 利⽤するユーザの端末には、専⽤のソフトウェアをインストールする必要がある。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】2<br>【解説】<br>A. 誤り。クラウドプロキシオプションはAkamai社提供。 B. 正しい。		2026スキル把握上期_一問一答_B+
zX26h1BP21	Basic (optional reversed card)	スキル把握	【問題文】<br>ルーターおまかせプランに関する問題です。<br>「ルーターおまかせプラン」の提供回線の説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. IPv6 IPoE接続を利⽤するには、フレッツ光クロスの契約が必要となる。<br>B. IPv6 IPoE接続にフレッツ光クロス マンションタイプは利⽤できない。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。フレッツ光ネクストおよびクロスの契約で利⽤可能。 B. 誤り。マンションタイプも利⽤可能。		2026スキル把握上期_一問一答_B+
zX26h1BP22	Basic (optional reversed card)	スキル把握	【問題文】<br>ルーターおまかせプランに関する問題です。<br>「ルーターおまかせプラン」のスイッチオプションの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. ベーシックタイプYでは、VLAN設定ができる。<br>B. ハイエンドタイプYでは、スイッチを直列に接続する場合、最⼤12台まで接続できる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。VLAN設定不可。 B. 誤り。直列に接続する場合は最⼤8台まで。		2026スキル把握上期_一問一答_B+
zX26h1BP23	Basic (optional reversed card)	スキル把握	【問題文】<br>おまかせクラウドストレージに関する問題です。<br>おまかせクラウドストレージの仕様・制限事項として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. 1ユーザーが所属できるグループ数は25になる。<br>B. 共有PCにおける別Windowsユーザによる同時利⽤は可能である。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。所属可能グループ数は20。 B. 誤り。同時利⽤不可。		2026スキル把握上期_一問一答_B+
zX26h1BP24	Basic (optional reversed card)	スキル把握	【問題文】<br>ひかりクラウド電話に関する問題です。<br>「ひかりクラウド電話 for MicrosoftTeams」とZX2-Lを比較した説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. ひかりクラウド電話は、ZX2-Lの代表着信と同じように着信時に複数の端末を呼び出すことができます。<br>B. ひかりクラウド電話は、ZX2-Lの転送機能と同じように無応答転送/話中転送/圏外転送などが利⽤できる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】1<br>【解説】<br>A. 正しい。 B. 誤り。話中・圏外転送は利⽤できない。		2026スキル把握上期_一問一答_B+
zX26h1BP25	Basic (optional reversed card)	スキル把握	【問題文】<br>情シスおまかせコンシェルジュに関する問題です。<br>従来の「オフィスプライムサポート」から「情シスおまかせコンシェルジュ」への変更点に関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. お客様環境調査の調査台数は100台までだったが、101台以上も可能となった。<br>B. お客様環境調査の調査対象に、タブレット、スマホも対象となった。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】1<br>【解説】<br>A. 正しい。 B. 誤り。従来通り対象外。		2026スキル把握上期_一問一答_B+
zX26h1BP26	Basic (optional reversed card)	スキル把握	【問題文】<br>情シスおまかせコンシェルジュに関する問題です。<br>LANSCOPEエンドポイントマネージャークラウド版の説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. 最⼤3年分のログ保存が可能になります。<br>B. USBメモリ等の記録メディアの制御は、特定の記録メディアだけを許可する設定も可能になります。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】2<br>【解説】<br>A. 誤り。最⼤5年間の保存が可能。 B. 正しい。		2026スキル把握上期_一問一答_B+
zX26h1BP27	Basic (optional reversed card)	スキル把握	【問題文】<br>情シスおまかせコンシェルジュに関する問題です。<br>ITリサーチに関する留意点として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. ITリサーチに関しての、拠点内の端末調査・サポートは契約回線に接続されている機器以外は対象外となります。<br>B. ITリサーチの調査対象機器には、ビジネスフォンまたは、PBXと複合機が含まれています。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。契約回線以外に接続されていても対応可能。 B. 誤り。ビジネスフォン、PBX、スマホ等は調査対象外。		2026スキル把握上期_一問一答_B+
zX26h1BP28	Basic (optional reversed card)	スキル把握	【問題文】<br>Microsoft365に含まれる「SharePointOnline」と「OneDrive for Business」に関する問題です。<br>SharePointとOneDriveの違いに関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. OneDriveはアカウントごとのクラウドストレージであり、SharePointは組織内のチームやプロジェクト単位での情報共有と共同作業に適している。<br>B. OneDriveは社外との⼤容量ファイル共有に特化しており、SharePointは社内でのファイル保存に限定されている。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】1<br>【解説】<br>A. 正しい。 B. 誤り。SharePointも外部共有機能を持ち、社内限定ではない。		2026スキル把握上期_一問一答_B+
zX26h1B01	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡｰSMのSBCUに関する問題です。<br>SBCUの説明として、正しいものを選択肢から一つ選択してください<br><br>1. SBCUを利⽤することで、ひかりクラウド電話 for Webex Callingが利⽤できる。<br>2. SBCUを利⽤することで、ひかりクラウド電話 for MicrosoftTeamsが利⽤できる。<br>3. SBCUを利⽤することで、主装置連携機能が利⽤できる。<br>4. SBCUを利⽤することで、AGEphoneCloudなどモバイル内線収容が利⽤できる。	【正答】4<br>【解説】<br>4. 正しい。SBCUは、AGEphoneCloud、MicrosoftTeams、オフィスリンクの3種類のモバイル内線収容に対応している。		2026スキル把握上期_一問一答_B
zX26h1B02	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMの非通知着信拒否対象外機能に関する問題です。<br>非通知着信拒否対象外機能の説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 着信拒否対象外番号に対し、ガイダンスを流す機能。<br>2. 共通電話帳に登録した番号を着信拒否対象外にする機能。<br>3. FAX着信のみを着信拒否対象外にする機能。<br>4. 非通知着信拒否を設定し、着信拒否させない番号を指定し、非通知着信拒否の対象外とする機能。	【正答】4<br>【解説】<br>4. 正しい。非通知着信拒否設定時に非通知着信拒否対象外番号を設定することで、非通知でも着信させる機能。		2026スキル把握上期_一問一答_B
zX26h1B03	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMの迷惑電話番号リスト着信拒否機能に関する問題です。<br>迷惑電話番号リスト着信拒否機能について、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. 迷惑電話番号リストは、電話機メニューで編集ができる。<br>B. 迷惑電話番号リストは、1日に1回最新リストに更新される。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】2<br>【解説】<br>A. 誤り。迷惑電話番号リストは参照できない。 B. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B04	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのVOCライセンスに関する問題です。<br>VOCライセンスの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 通話録音の音声ファイルをステレオファイルで作成するために必要なライセンス。<br>2. 留守番電話などのガイダンスをテキストから音声に変換する為に必要なライセンス。<br>3. 迷惑電話を拒否する為に必要なライセンス。<br>4. APPUを利⽤して通話録音する為に必要なライセンス。	【正答】1<br>【解説】<br>1. 正しい。音声メールを利⽤した通話録音をステレオファイルとして録音するために必要。		2026スキル把握上期_一問一答_B
zX26h1B05	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-SMのDCL-CSに関する問題です。<br>DCLｰCSの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. IP-<3>CSを利⽤することができる。<br>2. 送信出⼒を変更すると⾒通し200m利⽤できる。<br>3. S<3>CSまたは、S<1>CSのみ利⽤することができる。<br>4. DCL-CSは、IPX7相当の防水性能がある。	【正答】1<br>【解説】<br>1. 正しい。 2. 誤り(200m切替はDECLの機能)。 3. 誤り(IP/スター両方利用可)。 4. 誤り(防水なし)。		2026スキル把握上期_一問一答_B
zX26h1B06	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SMの音声メール拡張カードに関する問題です。<br>音声メール拡張カードを実装した機能として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. 同時録音chが最大12chに拡張される。<br>B. 録音時間が最大100時間に拡張し、共通電話帳件数が9800件まで利⽤できる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り(最大8ch)。 B. 誤り(電話帳件数変更は設定変更のみで可)。		2026スキル把握上期_一問一答_B
zX26h1B07	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-SMのメディアIP電話機に関する問題です。<br>メディアIP電話機の説明として、正しいものを選択肢から一つ選択してください。<br><br>1. メディアIP電話機は、ZX-SMでの利⽤はできない。<br>2. メディアIP電話機は、カメラドアホンの着信に対応できる。<br>3. メディアIP電話機は、受付アプリを利⽤して、受付電話として対応できる。<br>4. メディアIP電話機は、電源アダプタを利⽤して、給電対応できる。	【正答】3<br>【解説】<br>1. 誤り(利⽤可能)。 2. 誤り(非対応)。 3. 正しい。 4. 誤り(PoE給電のみ)。		2026スキル把握上期_一問一答_B
zX26h1B08	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-Lの収容できるユニットに関する問題です。<br>αZX-Lに収容できるユニットとして、正しいものを選択肢から一つ選択してください。<br><br>1. NXL-RINGU<br>2. NXL-BU<br>3. NXL-4BRU<br>4. NXL-CEU	【正答】3<br>【解説】<br>1. 2. 4. は廃止。3. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B09	Basic (optional reversed card)	スキル把握	【問題文】<br>αZX-Lの100BRUに関する問題です。<br>100BRUの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 100BRUは、システムに最大4枚まで収容できる。<br>2. ひかり電話種別は、自動判別する。<br>3. 100BRUのみでIPv6インターネットへ接続ができる。<br>4. 100BRUは、4BRUと同じく外線SIPライセンスは不要。	【正答】2<br>【解説】<br>1. 誤り(100BRBOXと合わせ5枚まで)。 2. 正しい。 3. 誤り(ルータ設置が必要)。 4. 誤り(ライセンスが必要)。		2026スキル把握上期_一問一答_B
zX26h1B10	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡｰLのIPVMUに関する問題です。<br>IPVMUの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. IPVMUは、主装置に5枚まで収容ができる。<br>2. IPVMUは、ZXｰL、ZXⅡｰLのいずれも利⽤ができる。<br>3. IPVMUのみでは、通話録音ができない。<br>4. IPVMUは、ZXⅡｰLのみ利⽤ができる。	【正答】4<br>【解説】<br>1. 誤り(最大4枚)。 2. 誤り。 3. 誤り。 4. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B11	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-Lのドアホン収容に関する問題です。<br>αZXⅡ-L主装置に収容できるドアホンの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. カラーカメラドアホンP6を接続するユニットは、DTU<2>である。<br>B. スタードアホンを接続するユニットは、10SUまたは、20SUである。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】3<br>【解説】<br>A. 正しい。 B. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B12	Basic (optional reversed card)	スキル把握	【問題文】<br>αZXⅡ-Lのライセンスに関する問題です。<br>システム容量ライセンスの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 専⽤のUSBを利⽤して、主装置に登録をする。<br>2. MATより主装置へライセンスコードを登録する。<br>3. CloudManagerより、登録する。<br>4. CCUのSDカードに登録する。	【正答】2<br>【解説】<br>2. 正しい。MATより主装置へライセンスコードを登録する。		2026スキル把握上期_一問一答_B
zX26h1B13	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ・VPNワイドに関する問題です。<br>フレッツ・VPNワイドの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. 光回線のフレッツナンバーを利⽤して、VPN接続を構築できるサービス。<br>B. 基本サービスに含まれている東⻄接続サービスを利⽤し、NTT⻄日本およびNTT東日本でVPN網が構築できる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】4<br>【解説】<br>A. 誤り。フレッツナンバーのみでは不可。 B. 誤り。東⻄接続はオプション。		2026スキル把握上期_一問一答_B
zX26h1B14	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ・VPNワイドに関する問題です。<br>フレッツ・VPNワイドの「カスタマコントロール」に関する説明として、正しいものを選択肢から一つ選択してください。<br><br>1. VPN網内の通信経路（ルーティング）を利⽤者が自由に設計・制御できる機能。<br>2. VPN契約者がVPN内の各種設定を自ら⾏うことができる機能。<br>3. VPN網内の通信をインターネットへ中継する機能。<br>4. VPN網内の通信帯域を契約者がリアルタイムで変更できる機能。	【正答】2<br>【解説】<br>2. 正しい。カスタマコントロールとは各種設定（アカウント、IP、暗証番号等）を⾏える機能。		2026スキル把握上期_一問一答_B
zX26h1B15	Basic (optional reversed card)	スキル把握	【問題文】<br>フレッツ・VPN アドバンスに関する問題です。<br>フレッツ・VPN アドバンスにおいて、「閉域IP-VPN」であることによって実現できるメリットの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 常にインターネットを経由することで柔軟な経路制御ができる。<br>2. 拠点間通信がインターネット混雑の影響を受けにくく、低遅延となる。<br>3. 暗号化処理を⾏わないことで通信速度を最大化できる。<br>4. プロバイダー契約が一切不要になる。	【正答】2<br>【解説】<br>2. 正しい。IPv6ベースの閉域網を利⽤するため混雑を受けにくく、安定した通信が可能。		2026スキル把握上期_一問一答_B
zX26h1B16	Basic (optional reversed card)	スキル把握	【問題文】<br>ルーティングに関する問題です。<br>スタティックルーティングとダイナミックルーティングの使い分け説明として、正しいものを選択肢から一つ選択してください。<br><br>1. ネットワーク規模が小さく、構成がシンプルな場合はスタティックルーティングが適している。<br>2. ネットワーク構成が頻繁に変化する場合でも、スタティックルーティングの方が管理しやすい。<br>3. ダイナミックルーティングは制御ができないため、実運⽤には向かない。<br>4. スタティックルーティングとダイナミックルーティングは併⽤できない。	【正答】1<br>【解説】<br>1. 正しい。固定・小規模ならスタティック、変化が多く大規模ならダイナミックが適する。		2026スキル把握上期_一問一答_B
zX26h1B17	Basic (optional reversed card)	スキル把握	【問題文】<br>TCP/IPネットワークに関する問題です。<br>TCP/IP通信において「IPアドレスとポート番号の組み合わせ」が必要となる理由として、正しいものを選択肢から一つ選択してください。<br><br>1. IPアドレスのみでは通信経路が決定できないため。<br>2. 同一ホスト上で複数の通信を同時に⾏うことがあるため。<br>3. ルータが経路制御を⾏うのに必要なため。<br>4. パケットの分割・再構成を⾏うため。	【正答】2<br>【解説】<br>2. 正しい。ホスト上の複数のアプリケーションを識別するために必要。		2026スキル把握上期_一問一答_B
zX26h1B18	Basic (optional reversed card)	スキル把握	【問題文】<br>インターネットを構成する技術に関する問題です。<br>ポートフォワーディングの説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. インターネット上のWebサーバーにアクセスする際には、通常はポート80を使⽤するが、ネットワーク内にある特定のポート番号のサーバにアクセスしたい場合に使⽤する。<br>B. ポートフォワーディングは、SSLを介してローカルネットワーク内のサービスやポートをリモートネットワークにフォワードする。これにより、セキュアな方法でリモートサーバーを介してローカルネットワークにアクセスできる。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】1<br>【解説】<br>A. 正しい。 B. 誤り。SSLではなくSSHトンネル等による転送との混同。		2026スキル把握上期_一問一答_B
zX26h1B19	Basic (optional reversed card)	スキル把握	【問題文】<br>TCP/IPネットワークに関する問題です。<br>hostsファイルに関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. hostsファイルは、インターネット上のすべてのホストの名前解決情報を自動的に更新する。<br>B. hostsファイルは、コンピューターのホスト名とIPアドレスの対応を定義するファイルである。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】2<br>【解説】<br>A. 誤り(手動編集)。 B. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B20	Basic (optional reversed card)	スキル把握	【問題文】<br>VPNに関する問題です。<br>インターネットVPNで広く利⽤されるIPsecに関する説明として、正しいものを選択肢から一つ選択してください。<br><br>1. IPsecはアプリケーション層で動作し、特定のアプリケーション通信のみを保護する。<br>2. IPsecはネットワーク層で動作し、IPパケット単位で通信を保護する。<br>3. IPsecは暗号化のみを提供し、認証機能は持たない。<br>4. IPsecはインターネット網以外では利⽤できない。	【正答】2<br>【解説】<br>2. 正しい。IPsecはネットワーク層で動作し、IPパケットそのものを暗号化・認証する。		2026スキル把握上期_一問一答_B
zX26h1B21	Basic (optional reversed card)	スキル把握	【問題文】<br>VPNに関する問題です。<br>IPsecトンネルに関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. IPsecトンネルは、トランスポートモードがある。<br>B. IPsecトンネルは、トンネルモードがある。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】3<br>【解説】<br>A. B. ともに存在する。		2026スキル把握上期_一問一答_B
zX26h1B22	Basic (optional reversed card)	スキル把握	【問題文】<br>無線LAN技術に関する問題です。<br>無線LANの国際標準規格IEEE 802.11における媒体アクセス制御（MAC）方式に関する説明として、正しいものを選択肢から一つ選択してください。<br><br>1. IEEE 802.11では、衝突検出（CSMA/CD）方式により、通信中に衝突を検知して再送制御を⾏う。<br>2. IEEE 802.11では、送信前にランダムな待ち時間を設けるCSMA/CA方式を採⽤している。<br>3. IEEE 802.11では、トークンを順番に受け渡すトークンリング方式を採⽤している。<br>4. IEEE 802.11では、全端末が同時に送信することで帯域を効率的に利⽤する方式を採⽤している。	【正答】2<br>【解説】<br>2. 正しい。無線ではCSMA/CA（衝突回避）方式を採⽤。		2026スキル把握上期_一問一答_B
zX26h1B23	Basic (optional reversed card)	スキル把握	【問題文】<br>無線LANに関する問題です。<br>暗号化の説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. WEPは、最新方式の暗号化技術として利⽤されている。<br>B. IEEE802.11は、無線LANプロトコルの物理層とデータリンク層の一部を定義した規格。<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】2<br>【解説】<br>A. 誤り(WPA2/3が主流)。 B. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B24	Basic (optional reversed card)	スキル把握	【問題文】<br>ルーターに関する問題です。<br>ルーターの基本機能および動作に関する説明として、正しいものを選択肢から一つ選択してください。<br><br>1. ルーターは受信したパケットの宛先IPアドレスとルーティングテーブルを照合し、最適な経路を選択する。<br>2. ルーターはOSI参照モデルの第2層で動作し、MACアドレスを基にフレーム転送を⾏う。<br>3. ルーターは常に全ての受信パケットをブロードキャストとして他インターフェースへ転送する。<br>4. ルーターはポート番号を基に転送先を決定するため、トランスポート層の情報のみを使⽤する。	【正答】1<br>【解説】<br>1. 正しい。第3層で動作し、IPアドレスを基に経路を選択。		2026スキル把握上期_一問一答_B
zX26h1B25	Basic (optional reversed card)	スキル把握	【問題文】<br>ルータに関する問題です。<br>ルータのルーティングテーブルに関する説明として、正しい組み合わせを選択肢から一つ選択してください。<br><br>A. ルーティングテーブルにはMACアドレスとポート番号が記録される<br>B. ルーティングテーブルにはIPネットワークと次ホップ情報が記録される<br>----------<br>1. Aのみ正しい<br>2. Bのみ正しい<br>3. AもBも正しい<br>4. AもBも誤り	【正答】2<br>【解説】<br>A. 誤り(スイッチの機能)。 B. 正しい。		2026スキル把握上期_一問一答_B
zX26h1B26	Basic (optional reversed card)	スキル把握	【問題文】<br>パブリッククラウドに関する問題です。<br>パブリッククラウドにおけるSaaSの説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 利⽤者はOSやミドルウェアを含めて自由に設定・管理できるが、アプリケーションは提供されない。<br>2. ネットワーク機器（ルータやスイッチ）を仮想的に構成することが主目的である。<br>3. 仮想マシン単位でリソースが提供され、利⽤者がOSのインストールを⾏う必要がある。<br>4. アプリケーションはクラウド事業者が提供し、利⽤者は主に設定のみを⾏う。	【正答】4<br>【解説】<br>4. 正しい。SaaSはクラウド事業者が提供するアプリを、利⽤者が設定のみで利⽤する。		2026スキル把握上期_一問一答_B
zX26h1B27	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリティに関する問題です。<br>「情報セキュリティ10大脅威 2025」で新たに選出された「地政学的リスクに起因するサイバー攻撃」の特徴として、最も適切なものを選択肢から一つ選択してください。<br><br>1. 自然災害によるネットワーク障害を狙う攻撃<br>2. 国家間の緊張や紛争に関連して⾏われるサイバー攻撃<br>3. ⾦融機関のシステム障害を装った詐欺⾏為<br>4. 個人のSNSアカウントを乗っ取る攻撃	【正答】2<br>【解説】<br>2. 正しい。国家間の紛争を背景に特定の国や組織を標的とする攻撃。		2026スキル把握上期_一問一答_B
zX26h1B28	Basic (optional reversed card)	スキル把握	【問題文】<br>セキュリティおまかせプランどこでもプライムに関する問題です。<br>「Cisco Umbrella」において、DNSセキュリティとSWGの連携動作として、正しいものを選択肢から一つ選択してください。<br><br>1. DNS通信は全てSWG経由で処理される。<br>2. DNSで許可された通信のみ、HTTP/HTTPSがSWGへ転送される。<br>3. SWGで許可された通信のみDNS応答が返される。<br>4. DNSとSWGは独⽴しており連携しない。	【正答】2<br>【解説】<br>2. 正しい。UmbrellaではDNSで判定し、許可されたWeb通信のみをSWGへ送る。		2026スキル把握上期_一問一答_B
zX26h1B29	Basic (optional reversed card)	スキル把握	【問題文】<br>ルーターおまかせプランに関する問題です。<br>ルーター管理クラウドに関する仕様として、正しいものを選択肢から一つ選択してください。<br><br>1. 実際の通信（トラフィック）もクラウドを経由する。<br>2. クラウドは専⽤環境として顧客ごとに提供される。<br>3. 管理データのみクラウドと通信し、実通信は経由しない。<br>4. お客様が自由に設定変更を直接⾏える。	【正答】3<br>【解説】<br>3. 正しい。管理サーバとの通信は管理データのみ。		2026スキル把握上期_一問一答_B
zX26h1B30	Basic (optional reversed card)	スキル把握	【問題文】<br>ルーターおまかせプランに関する問題です。<br>ベーシックタイプYのLANポート仕様として、正しいものを選択肢から一つ選択してください。<br><br>1. LANポートは1ポートのみで、スイッチ機能は持たない。<br>2. LANポートは4ポートで、L2スイッチ機能を内蔵している。<br>3. LANポートは8ポートで、すべて10Gbps対応。<br>4. LANポートは任意WANポート兼⽤で構成可能。	【正答】2<br>【解説】<br>2. 正しい。ベーシックタイプY（RTX830）は4ポート内蔵。		2026スキル把握上期_一問一答_B
zX26h1B31	Basic (optional reversed card)	スキル把握	【問題文】<br>スマート光ビジネスWi-Fiに関する問題です。<br>ハイエンド6プラン（CiscoMeraki MR46）が対応する暗号化方式として、正しいものを選択肢から一つ選択してください。<br><br>1. WEP、RC4<br>2. TKIP、AES、CCMP<br>3. WPA3のみ<br>4. SSL、TLS	【正答】2<br>【解説】<br>2. 正しい。MR46は「AES、CCMP、TKIP」に対応。		2026スキル把握上期_一問一答_B
zX26h1B32	Basic (optional reversed card)	スキル把握	【問題文】<br>クラウドストレージに関する問題です。<br>保存されたファイルに対し、ランサムウェア対策機能があります。この自動検知機能で利⽤できないサービスとして、正しいものを選択肢から一つ選択してください。<br><br>1. ファイルに対するサンドボックス機能の自動化。<br>2. ファイルに対する「削除・変更・暗号化」のプロセス監視。<br>3. ファイルに対する異常検知時の管理者への通知。<br>4. ファイルに対する異常検知時のクラウドへの自動同期停止。	【正答】1<br>【解説】<br>1. 正しい(利⽤できない)。検知・通知・同期停⽌は⾏うがサンドボックス機能はない。		2026スキル把握上期_一問一答_B
zX26h1B33	Basic (optional reversed card)	スキル把握	【問題文】<br>クラウドストレージに関する問題です。<br>おまかせクラウドストレージの回線認証機能の説明として、正しいものを選択肢から一つ選択してください。<br><br>1. 回線認証機能を利⽤する場合もインターネット接続の契約が必要。<br>2. NTT⻄日本の提供するフレッツ光ネクスト、フレッツ光クロスで利⽤ができる。<br>3. IPv6 IPoEとIPv6 PPPoE接続で利⽤ができる。<br>4. 1契約あたり、1回線が登録できる。	【正答】1<br>【解説】<br>1. 正しい。回線認証利⽤時でも別途ISP契約が必要。		2026スキル把握上期_一問一答_B
